"personId","personName","gender","birthDate","lastName","firstName","countryOfCitizenship","age"
"315","Enrique Razon Jr.","M","1960-03-03 00:00:00","Razon Jr.","Enrique","Philippines","63"
"316","Wang Laichun","F","1967-06-03 00:00:00","Wang","Laichun","Hong Kong","56"
"317","Arthur Dantchik","M","1957-11-25 00:00:00","Dantchik","Arthur","United States","66"
"318","Terry Gou","M","1950-10-18 00:00:00","Gou","Terry","Taiwan","73"
"319","Jeff Greene","M","1954-12-10 00:00:00","Greene","Jeff","United States","69"
"320","Don Hankey","M","1943-06-13 00:00:00","Hankey","Don","United States","80"
"321","Richard Kinder","M","1944-10-19 00:00:00","Kinder","Richard","United States","79"
"322","Guillaume Pousaz","M","1981-08-15 00:00:00","Pousaz","Guillaume","Switzerland","42"
"323","Takahisa Takahara","M","1961-07-12 00:00:00","Takahara","Takahisa","Japan","62"
"324","Zong Qinghou","M","1945-10-01 00:00:00","Zong","Qinghou","China","78"
"325","Judy Faulkner","F","1943-08-01 00:00:00","Faulkner","Judy","United States","80"
"326","Johann Graf","M","1947-01-03 00:00:00","Graf","Johann","Austria","76"
"327","Tamara Gustavson","F","1961-11-16 00:00:00","Gustavson","Tamara","United States","62"
"328","Liang Wengen","M","1956-12-14 00:00:00","Liang","Wengen","China","67"
"329","Frederik Paulsen","M","1950-10-30 00:00:00","Paulsen","Frederik","Sweden","73"
"330","Wee Cho Yaw","M","1929-01-10 00:00:00","Wee","Cho Yaw","Singapore","94"
"331","Zhang Hejun","M","1952-01-01 00:00:00","Zhang","Hejun","China","71"
"332","Marc Benioff","M","1964-09-25 00:00:00","Benioff","Marc","United States","59"
"333","Dmitri Bukhman","M","1985-05-27 00:00:00","Bukhman","Dmitri","Israel","38"
"334","Igor Bukhman","M","1982-03-29 00:00:00","Bukhman","Igor","Israel","41"
"335","Jack Dangermond","M","1945-07-23 00:00:00","Dangermond","Jack","United States","78"
"336","Ashwin Dani & family","M","1942-10-24 00:00:00","Dani","Ashwin","India","81"
"337","Ralph Lauren","M","1939-10-14 00:00:00","Lauren","Ralph","United States","84"
"338","Law Kar Po","M","1948-08-02 00:00:00","Law","Kar Po","Hong Kong","75"
"339","Rohiqa Cyrus Mistry","F","1967-06-06 00:00:00","Mistry","Rohiqa Cyrus","India","56"
"340","Shapoor Mistry","M","1964-09-06 00:00:00","Mistry","Shapoor","Ireland","59"
"341","J. Christopher Reyes","M","1953-12-29 00:00:00","Reyes","J. Christopher","United States","70"
"342","Jude Reyes","M","1955-09-16 00:00:00","Reyes","Jude","United States","68"
"343","Don Vultaggio & family","M","1952-02-26 00:00:00","Vultaggio","Don","United States","71"
"344","Alejandro Bailleres Gual & family","M","1961-01-01 00:00:00","Bailleres Gual","Alejandro","Mexico","62"
"345","Edythe Broad & family","F","1936-01-01 00:00:00","Broad","Edythe","United States","87"
"346","Pauline MacMillan Keinath","F","1934-01-01 00:00:00","Keinath","Pauline MacMillan","United States","89"
"347","Philippe Laffont","M","1967-09-16 00:00:00","Laffont","Philippe","United States","56"
"348","Liu Jincheng & family","M","1964-09-22 00:00:00","Liu","Jincheng","China","59"
"349","Igor Olenicoff","M","1942-09-20 00:00:00","Olenicoff","Igor","United States","81"
"350","Sandra Ortega Mera","F","1968-07-09 00:00:00","Ortega Mera","Sandra","Spain","55"
"351","Ronda Stryker","F","1954-05-01 00:00:00","Stryker","Ronda","United States","69"
"352","Dannine Avara","F","1964-03-09 00:00:00","Avara","Dannine","United States","59"
"353","Silvio Berlusconi & family","M","1936-09-29 00:00:00","Berlusconi","Silvio","Italy","87"
"354","Denise Coates","F","1967-09-26 00:00:00","Coates","Denise","United Kingdom","56"
"355","Scott Duncan","M","1982-11-01 00:00:00","Duncan","Scott","United States","41"
"356","Milane Frantz","F","1969-08-12 00:00:00","Frantz","Milane","United States","54"
"357","Edward Johnson, IV.","M","1964-11-18 00:00:00","Johnson","Edward","United States","59"
"358","Yuri Milner","M","1961-11-11 00:00:00","Milner","Yuri","Israel","62"
"359","Gordon Moore","M","1929-01-03 00:00:00","Moore","Gordon","United States","94"
"360","John Overdeck","M","1969-12-21 00:00:00","Overdeck","John","United States","54"
"361","David Siegel","M","1961-07-15 00:00:00","Siegel","David","United States","62"
"362","Viktor Vekselberg","M","1957-04-14 00:00:00","Vekselberg","Viktor","Russia","66"
"363","Wang Laisheng","M","1964-12-14 00:00:00","Wang","Laisheng","Hong Kong","59"
"364","Randa Duncan Williams","F","1961-08-28 00:00:00","Williams","Randa Duncan","United States","62"
"365","Ken Fisher","M","1950-11-29 00:00:00","Fisher","Ken","United States","73"
"366","Christopher Hohn","M","1966-10-27 00:00:00","Hohn","Christopher","United Kingdom","57"
"367","Kjeld Kirk Kristiansen","M","1947-12-27 00:00:00","Kristiansen","Kjeld Kirk","Denmark","76"
"368","Sofie Kirk Kristiansen","F","1976-01-01 00:00:00","Kristiansen","Sofie Kirk","Denmark","47"
"369","Thomas Kirk Kristiansen","M","1979-01-01 00:00:00","Kristiansen","Thomas Kirk","Denmark","44"
"370","Massimiliana Landini Aleotti & family","F","1943-01-01 00:00:00","Landini Aleotti","Massimiliana","Italy","80"
"371","Li Ping","M","1968-01-01 00:00:00","Li","Ping","Hong Kong","55"
"372","Lin Jianhua","M","1962-08-01 00:00:00","Lin","Jianhua","China","61"
"373","Magdalena Martullo-Blocher","F","1969-01-01 00:00:00","Martullo-Blocher","Magdalena","Switzerland","54"
"374","Xavier Niel","M","1967-08-25 00:00:00","Niel","Xavier","France","56"
"375","Terrence Pegula","M","1951-03-27 00:00:00","Pegula","Terrence","United States","72"
"376","Edward Roski, Jr.","M","1938-12-25 00:00:00","Roski","Edward","United States","85"
"377","John A. Sobrato & family","M","1939-05-23 00:00:00","Sobrato","John A.","United States","84"
"378","George Soros","M","1930-08-12 00:00:00","Soros","George","United States","93"
"379","David Sun","M","1951-10-12 00:00:00","Sun","David","United States","72"
"380","Agnete Kirk Thinggaard","F","1983-05-18 00:00:00","Thinggaard","Agnete Kirk","Denmark","40"
"381","John Tu","M","1941-08-12 00:00:00","Tu","John","United States","82"
"382","Xu Shihui","M","1958-01-01 00:00:00","Xu","Shihui","China","65"
"383","Rahel Blocher","F","1976-01-01 00:00:00","Blocher","Rahel","Switzerland","47"
"384","Bubba Cathy","M","1954-04-22 00:00:00","Cathy","Bubba","United States","69"
"385","Dan Cathy","M","1953-03-01 00:00:00","Cathy","Dan","United States","70"
"386","Trudy Cathy White","F","1955-12-17 00:00:00","Cathy White","Trudy","United States","68"
"387","Bruce Kovner","M","1945-02-25 00:00:00","Kovner","Bruce","United States","78"
"388","Henry Nicholas, III.","M","1959-10-08 00:00:00","Nicholas","Henry","United States","64"
"389","Nadia Thiele","F","1976-01-07 00:00:00","Thiele","Nadia","Germany","47"
"390","David Bonderman","M","1942-11-27 00:00:00","Bonderman","David","United States","81"
"391","Melinda French Gates","F","1964-08-15 00:00:00","French Gates","Melinda","United States","59"
"392","Nathan Kirsh","M","1932-01-06 00:00:00","Kirsh","Nathan","Eswatini (Swaziland)","91"
"393","Annette Lerner & family","F","1930-02-27 00:00:00","Lerner","Annette","United States","93"
"394","David Reuben","M","1938-09-01 00:00:00","Reuben","David","United Kingdom","85"
"395","Simon Reuben","M","1941-05-01 00:00:00","Reuben","Simon","United Kingdom","82"
"396","Radovan Vitek","M","1971-04-22 00:00:00","Vitek","Radovan","Czech Republic","52"
"397","Carl Bennet","M","1951-08-19 00:00:00","Bennet","Carl","Sweden","72"
"398","Stephen Bisciotti","M","1960-04-10 00:00:00","Bisciotti","Stephen","United States","63"
"399","Stanley Druckenmiller","M","1953-06-14 00:00:00","Druckenmiller","Stanley","United States","70"
"400","Jian Jun","F","1963-11-01 00:00:00","Jian","Jun","China","60"
"401","Alexei Kuzmichev","M","1962-10-15 00:00:00","Kuzmichev","Alexei","Russia","61"
"402","Dmitry Rybolovlev & family","M","1966-11-22 00:00:00","Rybolovlev","Dmitry","Russia","57"
"403","Luis Carlos Sarmiento","M","1933-01-27 00:00:00","Sarmiento","Luis Carlos","Colombia","90"
"404","Dennis Washington","M","1934-07-27 00:00:00","Washington","Dennis","United States","89"
"405","Anthony Bamford & family","M","1945-10-23 00:00:00","Bamford","Anthony","United Kingdom","78"
"406","Gao Jifan & family","M","1965-01-01 00:00:00","Gao","Jifan","China","58"
"407","John Grayken","M","1956-06-01 00:00:00","Grayken","John","Ireland","67"
"408","Alain Merieux & family","M","1938-01-01 00:00:00","Merieux","Alain","France","85"
"409","Wang Yusuo & family","M","1964-03-11 00:00:00","Wang","Yusuo","China","59"
"410","Stef Wertheimer & family","M","1926-07-16 00:00:00","Wertheimer","Stef","Israel","97"
"411","Maria Asuncion Aramburuzabala & family","F","1963-05-02 00:00:00","Aramburuzabala","Maria Asuncion","Mexico","60"
"412","Gustaf Douglas","M","1938-03-03 00:00:00","Douglas","Gustaf","Sweden","85"
"413","Frits Goldschmeding","M","1933-08-02 00:00:00","Goldschmeding","Frits","Netherlands","90"
"414","Lin Muqin & family","M","1964-01-01 00:00:00","Lin","Muqin","China","59"
"415","Ruan Liping","M","1964-01-01 00:00:00","Ruan","Liping","Hong Kong","59"
"416","Ruan Xueping","M","1972-01-01 00:00:00","Ruan","Xueping","Hong Kong","51"
"417","Michal Solowow","M","1962-07-11 00:00:00","Solowow","Michal","Poland","61"
"418","Mike Adenuga","M","1953-04-29 00:00:00","Adenuga","Mike","Nigeria","70"
"419","Tom Gores","M","1964-07-31 00:00:00","Gores","Tom","United States","59"
"420","Michael Herz","M","1943-09-28 00:00:00","Herz","Michael","Germany","80"
"421","Wolfgang Herz","M","1951-01-01 00:00:00","Herz","Wolfgang","Germany","72"
"422","Michael Kadoorie","M","1941-07-19 00:00:00","Kadoorie","Michael","Hong Kong","82"
"423","Sunil Mittal","M","1957-10-23 00:00:00","Mittal","Sunil","India","66"
"424","Zhou Qunfei","F","1970-05-31 00:00:00","Zhou","Qunfei","Hong Kong","53"
"425","Alexander Abramov","M","1959-02-20 00:00:00","Abramov","Alexander","Russia","64"
"426","Rene Benko","M","1977-03-20 00:00:00","Benko","Rene","Austria","46"
"427","Neil Bluhm","M","1938-01-12 00:00:00","Bluhm","Neil","United States","85"
"428","Alain Bouchard","M","1949-02-18 00:00:00","Bouchard","Alain","Canada","74"
"429","Jay Chaudhry","M","1959-08-26 00:00:00","Chaudhry","Jay","United States","64"
"430","Gopikishan Damani","M","1958-01-01 00:00:00","Damani","Gopikishan","India","65"
"431","Sumet Jiaravanon","M","1934-11-02 00:00:00","Jiaravanon","Sumet","Thailand","89"
"432","Joe Lewis","M","1937-02-05 00:00:00","Lewis","Joe","United Kingdom","86"
"433","Frank Lowy","M","1930-10-22 00:00:00","Lowy","Frank","Australia","93"
"434","Michael Milken","M","1946-07-04 00:00:00","Milken","Michael","United States","77"
"435","David Steward","M","1951-07-02 00:00:00","Steward","David","United States","72"
"436","Les Wexner & family","M","1937-09-08 00:00:00","Wexner","Les","United States","86"
"437","Cai Kui","M","1963-01-01 00:00:00","Cai","Kui","China","60"
"438","Jaran Chiaravanont","M","1930-04-01 00:00:00","Chiaravanont","Jaran","Thailand","93"
"439","Andreas Halvorsen","M","1961-04-23 00:00:00","Halvorsen","Andreas","Norway","62"
"440","Antony Ressler","M","1960-10-12 00:00:00","Ressler","Antony","United States","63"
"441","Tsai Eng-meng","M","1957-01-15 00:00:00","Tsai","Eng-meng","Taiwan","66"
"442","Josh Harris","M","1964-12-29 00:00:00","Harris","Josh","United States","59"
"443","Niels Peter Louis-Hansen","M","1947-10-25 00:00:00","Louis-Hansen","Niels Peter","Denmark","76"
"444","Patrick Soon-Shiong","M","1952-07-29 00:00:00","Soon-Shiong","Patrick","United States","71"
"445","Rinat Akhmetov","M","1966-09-21 00:00:00","Akhmetov","Rinat","Ukraine","57"
"446","John Brown","M","1934-09-15 00:00:00","Brown","John","United States","89"
"447","Clive Calder","M","1946-12-13 00:00:00","Calder","Clive","United Kingdom","77"
"448","Arthur Irving","M","1930-01-01 00:00:00","Irving","Arthur","Canada","93"
"449","Fredrik Lundberg","M","1951-08-05 00:00:00","Lundberg","Fredrik","Sweden","72"
"450","Thomas Schmidheiny","M","1945-12-17 00:00:00","Schmidheiny","Thomas","Switzerland","78"
"451","Helmut Sohmen","M","1939-12-10 00:00:00","Sohmen","Helmut","Austria","84"
"452","Daniel Ziff","M","1971-11-02 00:00:00","Ziff","Daniel","United States","52"
"453","Dirk Ziff","M","1964-04-01 00:00:00","Ziff","Dirk","United States","59"
"454","Robert Ziff","M","1966-08-12 00:00:00","Ziff","Robert","United States","57"
"455","Maria Angelicoussis","F","1982-02-18 00:00:00","Angelicoussis","Maria","Greece","41"
"456","Ray Lee Hunt","M","1943-04-06 00:00:00","Hunt","Ray Lee","United States","80"
"457","Lai Meisong","M","1970-12-01 00:00:00","Lai","Meisong","China","53"
"458","Vikram Lal & family","M","1942-03-05 00:00:00","Lal","Vikram","India","81"
"459","Ken Langone","M","1935-09-16 00:00:00","Langone","Ken","United States","88"
"460","Li Ge","M","1967-01-01 00:00:00","Li","Ge","United States","56"
"461","Karen Pritzker","F","1958-01-07 00:00:00","Pritzker","Karen","United States","65"
"462","Robert Rowling","M","1953-09-26 00:00:00","Rowling","Robert","United States","70"
"463","Teddy Sagi","M","1971-11-01 00:00:00","Sagi","Teddy","Israel","52"
"464","Seo Jung-jin","M","1957-10-23 00:00:00","Seo","Jung-jin","South Korea","66"
"465","Wu Jianshu","M","1964-01-01 00:00:00","Wu","Jianshu","Hong Kong","59"
"466","Micky Arison","M","1949-06-29 00:00:00","Arison","Micky","United States","74"
"467","James Chambers","M","1957-04-12 00:00:00","Chambers","James","United States","66"
"468","Pierre Chen","M","1956-09-28 00:00:00","Chen","Pierre","Taiwan","67"
"469","John Collison","M","1990-08-06 00:00:00","Collison","John","Ireland","33"
"470","Patrick Collison","M","1988-09-09 00:00:00","Collison","Patrick","Ireland","35"
"471","Archie Aldis Emmerson & family","M","1929-04-10 00:00:00","Emmerson","Archie Aldis","United States","94"
"472","Piero Ferrari","M","1945-05-22 00:00:00","Ferrari","Piero","Italy","78"
"473","Dan Friedkin","M","1965-02-27 00:00:00","Friedkin","Dan","United States","58"
"474","James Irving","M","1928-03-20 00:00:00","Irving","James","Canada","95"
"475","Jiang Weiping & family","M","1955-03-01 00:00:00","Jiang","Weiping","China","68"
"476","Wolfgang Marguerre & family","M","1941-06-04 00:00:00","Marguerre","Wolfgang","Germany","82"
"477","Ludwig Merckle","M","1965-01-01 00:00:00","Merckle","Ludwig","Germany","58"
"478","Mitchell Rales","M","1956-08-21 00:00:00","Rales","Mitchell","United States","67"
"479","Katharine Rayner","F","1945-01-12 00:00:00","Rayner","Katharine","United States","78"
"480","Jean Salata","M","1965-12-01 00:00:00","Salata","Jean","Chile","58"
"481","Paul Singer","M","1944-08-22 00:00:00","Singer","Paul","United States","79"
"482","Sergio Stevanato & family","M","1943-03-20 00:00:00","Stevanato","Sergio","Italy","80"
"483","Margaretta Taylor","F","1942-04-15 00:00:00","Taylor","Margaretta","United States","81"
"484","Richard White","M","1955-04-01 00:00:00","White","Richard","Australia","68"
"485","Zhao Yan","F","1967-01-01 00:00:00","Zhao","Yan","China","56"
"486","Patrizio Bertelli","M","1946-01-01 00:00:00","Bertelli","Patrizio","Italy","77"
"487","Mahendra Choksi & family","M","1941-04-19 00:00:00","Choksi","Mahendra","India","82"
"488","Mat Ishbia","M","1980-01-06 00:00:00","Ishbia","Mat","United States","43"
"489","Leo Koguan","M","1955-02-15 00:00:00","Koguan","Leo","United States","68"
"490","Miao Hangen","M","1965-01-01 00:00:00","Miao","Hangen","China","58"
"491","Michael Pieper","M","1946-02-05 00:00:00","Pieper","Michael","Switzerland","77"
"492","Miuccia Prada","F","1949-05-10 00:00:00","Prada","Miuccia","Italy","74"
"493","Wolfgang Reimann","M","1952-10-04 00:00:00","Reimann","Wolfgang","Germany","71"
"494","Matthias Reimann-Andersen","M","1965-03-30 00:00:00","Reimann-Andersen","Matthias","Germany","58"
"495","Stefan Reimann-Andersen","M","1963-07-13 00:00:00","Reimann-Andersen","Stefan","Germany","60"
"496","Renate Reimann-Haas","F","1951-10-08 00:00:00","Reimann-Haas","Renate","Germany","72"
"497","Todd Boehly","M","1973-09-20 00:00:00","Boehly","Todd","United States","50"
"498","Rick Caruso","M","1959-01-07 00:00:00","Caruso","Rick","United States","64"
"499","Ibrahim Erdemoglu","M","1962-09-26 00:00:00","Erdemoglu","Ibrahim","Turkey","61"
"500","Elizabeth Johnson","F","1963-05-07 00:00:00","Johnson","Elizabeth","United States","60"
"501","Douglas Leone","M","1957-07-04 00:00:00","Leone","Douglas","United States","66"
"502","Prajogo Pangestu","M","1944-05-13 00:00:00","Pangestu","Prajogo","Indonesia","79"
"503","Thomas Pritzker","M","1950-06-06 00:00:00","Pritzker","Thomas","United States","73"
"504","Lynda Resnick","F","1943-01-02 00:00:00","Resnick","Lynda","United States","80"
"505","Stewart Resnick","M","1936-12-24 00:00:00","Resnick","Stewart","United States","87"
"506","Gary Rollins","M","1944-08-30 00:00:00","Rollins","Gary","United States","79"
"507","Mark Walter","M","1960-05-22 00:00:00","Walter","Mark","United States","63"
"508","Ronald Wanek","M","1941-05-19 00:00:00","Wanek","Ronald","United States","82"
"509","Erich Wesjohann & family","M","1945-06-02 00:00:00","Wesjohann","Erich","Germany","78"
"510","M.A. Yusuff Ali","M","1955-11-15 00:00:00","Yusuff Ali","M.A.","India","68"
"511","Alexandre Behring","M","1967-02-20 00:00:00","Behring","Alexandre","Brazil","56"
"512","Cheng Xue","F","1970-02-26 00:00:00","Cheng","Xue","China","53"
"513","Robert Faith","M","1963-10-03 00:00:00","Faith","Robert","United States","60"
"514","Gao Dekang & family","M","1952-02-01 00:00:00","Gao","Dekang","China","71"
"515","Micky Jagtiani","M","1951-09-28 00:00:00","Jagtiani","Micky","India","72"
"516","Ananda Krishnan","M","1938-04-01 00:00:00","Krishnan","Ananda","Malaysia","85"
"517","Barry Lam","M","1949-04-24 00:00:00","Lam","Barry","Taiwan","74"
"518","Robert Rich, Jr.","M","1941-01-25 00:00:00","Rich","Robert","United States","82"
"519","Mark Scheinberg","M","1973-12-27 00:00:00","Scheinberg","Mark","Canada","50"
"520","Charles Simonyi","M","1948-09-10 00:00:00","Simonyi","Charles","United States","75"
"521","Ty Warner","M","1944-09-03 00:00:00","Warner","Ty","United States","79"
"522","Sam Zell","M","1941-09-28 00:00:00","Zell","Sam","United States","82"
"523","Fang Wei","M","1973-09-04 00:00:00","Fang","Wei","China","50"
